,DateTime,Open,High,Low,Close,IO,
,2023-09-01 11:35:00+05:30,44769.5,44769.5,44700.05,44700.1,90,5250
,2023-09-01 11:40:00+05:30,44700.1,44700.1,44700.1,44700.1,0,5250
,2023-09-01 11:45:00+05:30,44700.1,44723.05,44700.1,44723.05,45,5280
,2023-09-01 11:50:00+05:30,44723.05,44749.15,44720.0,44720.0,330,5370
,2023-09-01 11:55:00+05:30,44720.0,44739.95,44720.0,44729.65,60,5415
,2023-09-01 12:00:00+05:30,44729.65,44739.95,44721.9,44739.95,135,5535
,2023-09-01 12:05:00+05:30,44739.95,44740.0,44739.95,44740.0,30,5535
,2023-09-01 12:10:00+05:30,44740.0,44750.6,44740.0,44750.6,30,5565
,2023-09-01 12:15:00+05:30,44750.6,44750.6,44737.6,44744.2,45,5580
,2023-09-01 12:20:00+05:30,44744.2,44772.05,44744.2,44772.05,255,5805
,2023-09-01 12:25:00+05:30,44772.05,44780.0,44762.95,44762.95,60,5865
,2023-09-01 12:30:00+05:30,44762.95,44807.3,44760.0,44806.5,360,5955
,2023-09-01 12:35:00+05:30,44806.5,44870.0,44806.5,44864.35,480,6420
,2023-09-01 12:40:00+05:30,44864.35,44915.4,44864.35,44900.6,465,6795
,2023-09-01 12:45:00+05:30,44900.6,44988.0,44900.6,44965.3,405,6945
,2023-09-01 12:50:00+05:30,44965.3,44975.0,44950.35,44968.95,615,7020
,2023-09-01 12:55:00+05:30,44968.95,44968.95,44968.95,44968.95,0,7020
,2023-09-01 13:00:00+05:30,44968.95,45035.7,44968.95,45022.0,930,7665
,2023-09-01 13:05:00+05:30,45022.0,45025.0,45004.5,45025.0,240,7950
,2023-09-01 13:10:00+05:30,45035.0,45050.0,45030.0,45048.0,345,8220
,2023-09-01 13:15:00+05:30,45048.0,45048.0,45027.95,45039.95,180,8265
,2023-09-01 13:20:00+05:30,45039.95,45060.0,45019.2,45050.05,345,8460
,2023-09-01 13:25:00+05:30,45050.05,45057.65,45027.45,45027.45,120,8490
,2023-09-01 13:30:00+05:30,45010.35,45027.45,45010.35,45017.25,150,8655
,2023-09-01 13:35:00+05:30,45017.25,45017.25,45002.1,45010.0,90,8670
,2023-09-01 13:40:00+05:30,45010.0,45033.05,45000.0,45033.05,45,8715
,2023-09-01 13:45:00+05:30,45033.05,45110.0,45033.05,45107.7,375,8820
,2023-09-01 13:50:00+05:30,45107.7,45107.7,45079.7,45091.3,255,9120
,2023-09-01 13:55:00+05:30,45091.3,45125.0,45091.3,45125.0,210,9240
,2023-09-01 14:00:00+05:30,45129.0,45184.0,45129.0,45167.6,555,9555
,2023-09-01 14:05:00+05:30,45167.6,45214.35,45158.85,45214.35,330,9720
,2023-09-01 14:10:00+05:30,45214.35,45220.0,45191.0,45197.85,360,10005
,2023-09-01 14:15:00+05:30,45197.85,45197.85,45150.0,45156.8,330,10050
,2023-09-01 14:20:00+05:30,45156.8,45230.0,45156.8,45217.05,555,10560
,2023-09-01 14:25:00+05:30,45217.05,45217.05,45167.05,45190.0,150,10590
,2023-09-01 14:30:00+05:30,45190.0,45200.0,45159.1,45200.0,150,10605
,2023-09-01 14:35:00+05:30,45200.0,45200.2,45170.0,45200.0,195,10875
,2023-09-01 14:40:00+05:30,45200.0,45200.0,45150.0,45159.3,105,10890
,2023-09-01 14:45:00+05:30,45159.3,45163.5,45150.0,45150.0,90,11040
,2023-09-01 14:50:00+05:30,45150.0,45155.0,45123.05,45149.6,195,11055
,2023-09-01 14:55:00+05:30,45149.6,45149.6,45142.0,45149.6,165,11115
,2023-09-01 15:00:00+05:30,45149.6,45150.0,45119.05,45137.55,375,11100
,2023-09-01 15:05:00+05:30,45137.55,45137.55,45130.0,45130.0,105,11085
,2023-09-01 15:10:00+05:30,45130.0,45140.0,45120.0,45120.0,120,11175
,2023-09-01 15:15:00+05:30,45120.0,45120.0,45023.15,45040.0,735,11070
,2023-09-01 15:20:00+05:30,45040.0,45128.45,45040.0,45105.85,135,11070
,2023-09-01 15:25:00+05:30,45105.85,45147.65,45094.9,45124.15,780,11100
,2023-09-04 09:15:00+05:30,45200.0,45294.75,45105.3,45260.0,900,11655
,2023-09-04 09:20:00+05:30,45260.0,45262.0,45236.5,45236.5,450,11775
,2023-09-04 09:25:00+05:30,45236.5,45254.95,45206.1,45236.9,630,12075
,2023-09-04 09:30:00+05:30,45236.9,45241.95,45223.15,45232.0,270,12255
,2023-09-04 09:35:00+05:30,45232.0,45232.0,45120.8,45160.0,660,12285
,2023-09-04 09:40:00+05:30,45160.0,45160.0,45110.0,45110.0,255,12360
,2023-09-04 09:45:00+05:30,45110.0,45250.0,45100.0,45248.8,255,12360
,2023-09-04 09:50:00+05:30,45248.8,45248.8,45210.25,45225.9,300,12195
,2023-09-04 09:55:00+05:30,45225.9,45250.0,45200.0,45200.0,345,12390
,2023-09-04 10:00:00+05:30,45200.0,45200.0,45128.0,45128.0,150,12405
,2023-09-04 10:05:00+05:30,45128.0,45137.45,45115.0,45115.0,525,12600
,2023-09-04 10:10:00+05:30,45115.0,45120.0,45115.0,45120.0,15,12615
,2023-09-04 10:15:00+05:30,45120.0,45130.0,45100.0,45114.9,105,12645
,2023-09-04 10:20:00+05:30,45114.9,45161.2,45114.9,45161.2,75,12615
,2023-09-04 10:25:00+05:30,45161.2,45166.4,45121.6,45121.6,165,12600
,2023-09-04 10:30:00+05:30,45121.6,45121.6,45100.0,45100.0,75,12705
,2023-09-04 10:35:00+05:30,45100.0,45100.0,45050.0,45059.2,90,12705
,2023-09-04 10:40:00+05:30,45059.2,45083.45,45032.6,45060.65,225,12735
,2023-09-04 10:45:00+05:30,45060.65,45075.0,45052.5,45075.0,105,12750
,2023-09-04 10:50:00+05:30,45075.0,45140.25,45075.0,45128.6,75,12750
,2023-09-04 10:55:00+05:30,45128.6,45128.6,45090.0,45090.0,30,12765
,2023-09-04 11:00:00+05:30,45090.0,45200.0,45083.45,45200.0,105,12735
,2023-09-04 11:05:00+05:30,45200.0,45208.05,45180.35,45193.1,195,12840
,2023-09-04 11:10:00+05:30,45193.1,45193.7,45165.0,45193.7,330,12930
,2023-09-04 11:15:00+05:30,45193.7,45193.7,45165.0,45165.0,15,13155
,2023-09-04 11:20:00+05:30,45165.0,45200.0,45165.0,45192.35,75,13155
,2023-09-04 11:25:00+05:30,45192.35,45192.35,45162.75,45162.75,105,13185
,2023-09-04 11:30:00+05:30,45162.75,45200.05,45162.75,45188.1,45,13230
,2023-09-04 11:35:00+05:30,45188.1,45235.0,45188.1,45235.0,150,13230
,2023-09-04 11:40:00+05:30,45235.0,45235.0,45235.0,45235.0,30,13230
,2023-09-04 11:45:00+05:30,45235.0,45235.0,45198.0,45205.0,90,13365
,2023-09-04 11:50:00+05:30,45205.0,45235.0,45205.0,45235.0,15,13365
,2023-09-04 11:55:00+05:30,45235.0,45238.1,45217.8,45219.1,150,13425
,2023-09-04 12:00:00+05:30,45219.1,45219.1,45219.1,45219.1,0,13425
,2023-09-04 12:05:00+05:30,45219.1,45219.1,45198.9,45198.9,45,13470
,2023-09-04 12:10:00+05:30,45198.9,45198.9,45150.0,45182.95,60,13500
,2023-09-04 12:15:00+05:30,45182.95,45199.5,45182.95,45199.5,15,13545
,2023-09-04 12:20:00+05:30,45199.5,45199.5,45195.25,45198.6,60,13545
,2023-09-04 12:25:00+05:30,45198.6,45215.0,45198.6,45215.0,120,13575
,2023-09-04 12:30:00+05:30,45215.0,45230.0,45215.0,45230.0,45,13680
,2023-09-04 12:35:00+05:30,45230.0,45260.0,45230.0,45260.0,420,13830
,2023-09-04 12:40:00+05:30,45260.0,45260.0,45239.0,45240.0,75,13890
,2023-09-04 12:45:00+05:30,45240.0,45265.0,45240.0,45250.0,60,13965
,2023-09-04 12:50:00+05:30,45250.0,45262.0,45250.0,45262.0,30,13980
,2023-09-04 12:55:00+05:30,45262.0,45262.0,45240.0,45240.0,45,14010
,2023-09-04 13:00:00+05:30,45240.0,45252.45,45240.0,45252.45,15,14010
,2023-09-04 13:05:00+05:30,45252.45,45290.0,45252.45,45290.0,315,14175
,2023-09-04 13:10:00+05:30,45290.0,45292.0,45283.25,45283.25,60,14250
,2023-09-04 13:15:00+05:30,45283.25,45283.25,45273.0,45273.0,15,14250
,2023-09-04 13:20:00+05:30,45273.0,45289.9,45267.05,45289.9,120,14250
,2023-09-04 13:25:00+05:30,45289.9,45290.0,45274.9,45290.0,735,14355
,2023-09-04 13:30:00+05:30,45290.0,45290.0,45263.25,45270.0,390,15030
,2023-09-04 13:35:00+05:30,45270.0,45273.5,45270.0,45273.5,30,15195
,2023-09-04 13:40:00+05:30,45273.5,45286.1,45270.0,45275.0,270,15225
,2023-09-04 13:45:00+05:30,45275.0,45275.0,45233.9,45259.4,105,15285
,2023-09-04 13:50:00+05:30,45259.4,45274.2,45259.0,45259.0,375,15300
,2023-09-04 13:55:00+05:30,45259.0,45259.0,45201.0,45211.45,495,15180
,2023-09-04 14:00:00+05:30,45211.45,45264.75,45200.0,45209.05,435,15540
,2023-09-04 14:05:00+05:30,45209.05,45239.35,45209.05,45235.25,120,15705
,2023-09-04 14:10:00+05:30,45235.25,45250.05,45221.35,45224.8,510,15915
,2023-09-04 14:15:00+05:30,45224.8,45224.8,45204.6,45214.1,315,16155
,2023-09-04 14:20:00+05:30,45214.1,45250.75,45207.0,45242.15,165,16365
,2023-09-04 14:25:00+05:30,45242.15,45272.2,45242.15,45272.2,75,16380
,2023-09-04 14:30:00+05:30,45272.2,45286.75,45252.2,45252.2,420,16530
,2023-09-04 14:35:00+05:30,45252.2,45260.3,45233.5,45260.3,180,17025
,2023-09-04 14:40:00+05:30,45260.3,45300.0,45260.3,45299.0,240,17055
,2023-09-04 14:45:00+05:30,45300.0,45320.0,45285.15,45287.4,420,17520
,2023-09-04 14:50:00+05:30,45287.4,45294.05,45276.75,45290.9,45,17565
,2023-09-04 14:55:00+05:30,45290.9,45302.95,45278.0,45296.7,165,17610
,2023-09-04 15:00:00+05:30,45296.7,45296.7,45281.5,45284.95,270,17865
,2023-09-04 15:05:00+05:30,45284.95,45306.15,45284.95,45301.9,510,18240
,2023-09-04 15:10:00+05:30,45303.4,45303.4,45283.15,45283.15,210,18360
,2023-09-04 15:15:00+05:30,45283.15,45295.05,45283.15,45285.0,90,18495
,2023-09-04 15:20:00+05:30,45285.0,45300.0,45285.0,45300.0,555,18945
,2023-09-04 15:25:00+05:30,45300.0,45313.35,45297.15,45300.0,645,19125
,2023-09-05 09:15:00+05:30,45319.25,45323.3,45276.95,45282.95,285,19200
,2023-09-05 09:20:00+05:30,45282.95,45305.0,45282.0,45289.55,210,19230
,2023-09-05 09:25:00+05:30,45289.55,45291.55,45289.55,45291.55,30,19275
,2023-09-05 09:30:00+05:30,45291.55,45300.0,45290.0,45300.0,30,19290
,2023-09-05 09:35:00+05:30,45300.0,45300.0,45281.25,45292.25,120,19350
,2023-09-05 09:40:00+05:30,45292.25,45363.8,45292.25,45359.4,390,19635
,2023-09-05 09:45:00+05:30,45359.4,45378.6,45356.1,45366.45,285,19710
,2023-09-05 09:50:00+05:30,45366.45,45366.45,45331.1,45350.05,90,19815
,2023-09-05 09:55:00+05:30,45350.05,45350.05,45331.8,45349.9,30,19815
,2023-09-05 10:00:00+05:30,45349.9,45366.25,45349.9,45366.25,180,19845
,2023-09-05 10:05:00+05:30,45366.25,45366.25,45350.05,45350.1,105,19965
,2023-09-05 10:10:00+05:30,45350.1,45362.35,45350.1,45362.35,15,19980
,2023-09-05 10:15:00+05:30,45362.35,45362.35,45270.0,45274.1,390,19965
,2023-09-05 10:20:00+05:30,45274.1,45274.1,45250.0,45272.0,195,20100
,2023-09-05 10:25:00+05:30,45272.0,45290.1,45272.0,45284.9,75,20070
,2023-09-05 10:30:00+05:30,45284.9,45284.9,45260.0,45272.35,60,20070
,2023-09-05 10:35:00+05:30,45272.35,45300.0,45272.35,45300.0,105,20070
,2023-09-05 10:40:00+05:30,45300.0,45306.45,45300.0,45306.45,45,20160
,2023-09-05 10:45:00+05:30,45306.45,45306.45,45276.25,45276.25,60,20160
,2023-09-05 10:50:00+05:30,45276.25,45295.05,45276.25,45278.0,150,20130
,2023-09-05 10:55:00+05:30,45283.9,45283.9,45250.05,45250.05,180,20310
,2023-09-05 11:00:00+05:30,45250.05,45275.05,45250.0,45275.05,375,20235
,2023-09-05 11:05:00+05:30,45275.05,45275.05,45250.0,45250.0,105,20190
,2023-09-05 11:10:00+05:30,45250.0,45280.0,45250.0,45258.25,420,20325
,2023-09-05 11:15:00+05:30,45258.25,45265.0,45255.25,45255.25,90,20430
,2023-09-05 11:20:00+05:30,45255.25,45273.2,45230.1,45230.1,345,20415
,2023-09-05 11:25:00+05:30,45230.1,45260.2,45230.05,45260.2,90,20400
,2023-09-05 11:30:00+05:30,45260.2,45263.1,45245.7,45247.8,180,20430
,2023-09-05 11:35:00+05:30,45247.8,45253.65,45247.8,45253.65,180,20670
,2023-09-05 11:40:00+05:30,45253.65,45259.9,45240.0,45258.25,930,21300
,2023-09-05 11:45:00+05:30,45258.25,45274.5,45258.25,45274.5,45,21300
,2023-09-05 11:50:00+05:30,45274.5,45278.3,45274.5,45278.3,30,21330
,2023-09-05 11:55:00+05:30,45278.3,45283.1,45277.2,45277.2,75,21390
,2023-09-05 12:00:00+05:30,45277.2,45277.2,45277.2,45277.2,0,21390
,2023-09-05 12:05:00+05:30,45277.2,45277.2,45210.45,45222.1,135,21465
,2023-09-05 12:10:00+05:30,45222.1,45222.1,45180.7,45201.45,420,21975
,2023-09-05 12:15:00+05:30,45201.45,45201.45,45190.0,45190.0,45,21975
,2023-09-05 12:20:00+05:30,45190.0,45190.0,45139.95,45179.45,1965,22725
,2023-09-05 12:25:00+05:30,45179.45,45194.7,45179.45,45191.2,105,22770
,2023-09-05 12:30:00+05:30,45191.2,45191.2,45150.0,45173.9,210,22740
,2023-09-05 12:35:00+05:30,45173.9,45181.55,45169.85,45170.0,150,22770
,2023-09-05 12:40:00+05:30,45170.0,45170.0,45150.0,45161.55,105,22785
,2023-09-05 12:45:00+05:30,45161.55,45169.7,45150.0,45168.0,300,22860
,2023-09-05 12:50:00+05:30,45168.0,45176.0,45160.0,45162.0,300,23040
,2023-09-05 12:55:00+05:30,45162.0,45180.0,45162.0,45168.0,120,23070
,2023-09-05 13:00:00+05:30,45168.0,45168.0,45160.95,45160.95,60,23010
,2023-09-05 13:05:00+05:30,45160.95,45179.3,45160.95,45179.3,15,23040
,2023-09-05 13:10:00+05:30,45179.3,45187.7,45179.3,45187.7,60,23055
,2023-09-05 13:15:00+05:30,45187.7,45187.7,45182.85,45182.85,45,23070
,2023-09-05 13:20:00+05:30,45182.85,45182.85,45141.6,45141.6,660,23310
,2023-09-05 13:25:00+05:30,45141.6,45165.0,45141.6,45165.0,210,23610
,2023-09-05 13:30:00+05:30,45165.0,45220.3,45165.0,45191.6,150,23700
,2023-09-05 13:35:00+05:30,45191.6,45213.8,45180.0,45213.8,135,23805
,2023-09-05 13:40:00+05:30,45213.8,45213.8,45207.7,45207.7,30,23805
,2023-09-05 13:45:00+05:30,45207.7,45207.7,45200.4,45205.1,30,23835
,2023-09-05 13:50:00+05:30,45205.1,45205.1,45180.0,45192.7,120,23940
,2023-09-05 13:55:00+05:30,45192.7,45202.95,45185.0,45202.95,60,24015
,2023-09-05 14:00:00+05:30,45202.95,45237.0,45202.95,45210.0,255,24165
,2023-09-05 14:05:00+05:30,45210.0,45229.25,45210.0,45225.0,390,24540
,2023-09-05 14:10:00+05:30,45225.0,45225.0,45219.0,45220.0,90,24615
,2023-09-05 14:15:00+05:30,45220.0,45235.0,45220.0,45235.0,30,24645
,2023-09-05 14:20:00+05:30,45235.0,45290.0,45235.0,45282.9,375,24735
,2023-09-05 14:25:00+05:30,45282.9,45296.35,45282.9,45296.35,90,24735
,2023-09-05 14:30:00+05:30,45296.35,45296.35,45269.0,45269.0,270,24810
,2023-09-05 14:35:00+05:30,45269.0,45285.0,45266.75,45285.0,45,24930
,2023-09-05 14:40:00+05:30,45285.0,45285.0,45285.0,45285.0,0,24930
,2023-09-05 14:45:00+05:30,45285.0,45305.85,45284.0,45305.85,375,25035
,2023-09-05 14:50:00+05:30,45305.85,45305.85,45282.35,45289.0,120,25290
,2023-09-05 14:55:00+05:30,45289.0,45298.35,45283.95,45291.0,210,25395
,2023-09-05 15:00:00+05:30,45291.0,45291.0,45273.15,45273.15,180,25605
,2023-09-05 15:05:00+05:30,45273.15,45273.25,45251.65,45261.0,345,25740
,2023-09-05 15:10:00+05:30,45261.0,45274.35,45260.0,45274.35,75,25785
,2023-09-05 15:15:00+05:30,45274.35,45310.0,45270.0,45288.6,720,26115
,2023-09-05 15:20:00+05:30,45288.6,45300.5,45288.6,45300.5,435,26460
,2023-09-05 15:25:00+05:30,45300.5,45300.5,45250.0,45284.15,930,26610
,2023-09-06 09:15:00+05:30,45209.95,45234.65,45208.0,45234.55,420,26760
,2023-09-06 09:20:00+05:30,45216.4,45216.4,45181.0,45181.8,210,26925
,2023-09-06 09:25:00+05:30,45181.8,45195.0,45180.0,45185.3,315,26985
,2023-09-06 09:30:00+05:30,45185.3,45185.3,45170.0,45183.0,75,27180
,2023-09-06 09:35:00+05:30,45183.0,45228.85,45183.0,45227.65,90,27225
,2023-09-06 09:40:00+05:30,45227.65,45238.15,45227.65,45230.0,45,27240
,2023-09-06 09:45:00+05:30,45230.0,45230.55,45213.5,45213.5,135,27270
,2023-09-06 09:50:00+05:30,45213.5,45213.5,45200.0,45200.0,60,27270
,2023-09-06 09:55:00+05:30,45200.0,45200.0,45188.0,45188.0,30,27300
,2023-09-06 10:00:00+05:30,45188.0,45188.0,45175.0,45180.0,180,27345
,2023-09-06 10:05:00+05:30,45180.0,45189.55,45170.0,45170.0,120,27480
,2023-09-06 10:10:00+05:30,45170.0,45181.9,45170.0,45181.9,105,27510
,2023-09-06 10:15:00+05:30,45181.9,45189.9,45170.0,45189.9,450,27615
,2023-09-06 10:20:00+05:30,45189.9,45195.8,45189.9,45195.8,15,27855
,2023-09-06 10:25:00+05:30,45195.8,45196.75,45195.7,45195.7,60,27870
,2023-09-06 10:30:00+05:30,45195.7,45230.0,45194.85,45222.25,840,28080
,2023-09-06 10:35:00+05:30,45222.25,45256.35,45220.05,45248.5,1050,29190
,2023-09-06 10:40:00+05:30,45248.5,45270.85,45239.25,45239.9,345,29505
,2023-09-06 10:45:00+05:30,45239.9,45260.9,45239.9,45246.85,30,29550
,2023-09-06 10:50:00+05:30,45246.85,45246.85,45230.0,45230.0,30,29550
,2023-09-06 10:55:00+05:30,45230.0,45230.0,45220.0,45220.0,30,29580
,2023-09-06 11:00:00+05:30,45220.0,45227.7,45220.0,45220.7,45,29580
,2023-09-06 11:05:00+05:30,45220.7,45221.85,45218.95,45221.85,120,29715
,2023-09-06 11:10:00+05:30,45221.85,45222.0,45196.85,45196.85,180,29835
,2023-09-06 11:15:00+05:30,45196.85,45207.85,45185.4,45185.65,345,29925
,2023-09-06 11:20:00+05:30,45185.65,45189.7,45170.0,45170.0,1065,30375
,2023-09-06 11:25:00+05:30,45170.0,45179.5,45160.2,45164.95,420,31200
,2023-09-06 11:30:00+05:30,45164.95,45170.15,45155.0,45155.0,450,31830
,2023-09-06 11:35:00+05:30,45155.0,45157.2,45105.0,45105.0,435,32055
,2023-09-06 11:40:00+05:30,45105.0,45110.4,45100.0,45110.35,885,32295
,2023-09-06 11:45:00+05:30,45110.35,45110.35,45088.7,45094.8,345,32460
,2023-09-06 11:50:00+05:30,45094.8,45112.2,45094.8,45110.5,435,32850
,2023-09-06 11:55:00+05:30,45110.5,45120.3,45106.45,45120.3,540,33180
,2023-09-06 12:00:00+05:30,45120.3,45137.4,45120.3,45126.7,675,33465
,2023-09-06 12:05:00+05:30,45126.7,45131.5,45114.25,45131.5,75,33840
,2023-09-06 12:10:00+05:30,45131.5,45150.0,45131.5,45148.25,165,33945
,2023-09-06 12:15:00+05:30,45148.25,45148.25,45126.1,45134.8,90,34005
,2023-09-06 12:20:00+05:30,45134.8,45139.35,45104.9,45104.9,120,34080
,2023-09-06 12:25:00+05:30,45104.9,45104.9,45081.45,45094.0,285,34245
,2023-09-06 12:30:00+05:30,45094.0,45098.3,45094.0,45094.0,150,34290
,2023-09-06 12:35:00+05:30,45094.0,45094.0,45070.0,45070.0,240,34260
,2023-09-06 12:40:00+05:30,45070.0,45070.0,45044.0,45054.45,225,34260
,2023-09-06 12:45:00+05:30,45054.45,45055.3,45035.0,45035.0,150,34365
,2023-09-06 12:50:00+05:30,45035.0,45053.6,45035.0,45035.0,495,34560
,2023-09-06 12:55:00+05:30,45035.0,45039.45,45017.85,45039.45,255,34785
,2023-09-06 13:00:00+05:30,45039.45,45055.7,45039.45,45041.55,195,34770
,2023-09-06 13:05:00+05:30,45041.55,45065.7,45041.55,45045.65,105,34890
,2023-09-06 13:10:00+05:30,45045.65,45055.0,45045.65,45055.0,45,34935
,2023-09-06 13:15:00+05:30,45055.0,45067.1,45055.0,45067.1,90,34995
,2023-09-06 13:20:00+05:30,45067.1,45070.1,45025.1,45025.1,360,35145
,2023-09-06 13:25:00+05:30,45025.1,45040.75,45020.05,45040.75,285,35235
,2023-09-06 13:30:00+05:30,45040.75,45049.2,45020.0,45020.0,645,35250
,2023-09-06 13:35:00+05:30,45020.0,45049.75,45010.0,45040.3,885,35625
,2023-09-06 13:40:00+05:30,45040.3,45081.85,45040.3,45075.85,810,36015
,2023-09-06 13:45:00+05:30,45075.85,45092.4,45075.85,45084.25,240,36300
,2023-09-06 13:50:00+05:30,45084.25,45093.5,45066.35,45066.35,225,36435
,2023-09-06 13:55:00+05:30,45066.35,45075.85,45051.0,45051.55,2145,36825
,2023-09-06 14:00:00+05:30,45051.55,45080.0,45051.55,45070.3,1350,38385
,2023-09-06 14:05:00+05:30,45070.3,45080.5,45066.15,45080.5,210,39165
,2023-09-06 14:10:00+05:30,45080.5,45099.6,45080.5,45084.6,390,39420
,2023-09-06 14:15:00+05:30,45084.6,45120.75,45084.6,45120.75,270,39675
,2023-09-06 14:20:00+05:30,45120.75,45123.3,45094.0,45094.0,285,40065
,2023-09-06 14:25:00+05:30,45094.0,45126.7,45094.0,45120.0,45,40065
,2023-09-06 14:30:00+05:30,45120.0,45132.75,45100.0,45123.6,435,40050
,2023-09-06 14:35:00+05:30,45123.6,45123.6,45109.7,45110.0,135,40035
,2023-09-06 14:40:00+05:30,45110.0,45120.0,45110.0,45119.85,75,40035
,2023-09-06 14:45:00+05:30,45119.85,45119.85,45111.9,45111.9,120,40095
,2023-09-06 14:50:00+05:30,45111.9,45120.95,45095.0,45095.0,180,40110
,2023-09-06 14:55:00+05:30,45095.0,45111.0,45092.9,45107.15,240,40155
,2023-09-06 15:00:00+05:30,45107.15,45139.0,45107.15,45135.2,555,40440
,2023-09-06 15:05:00+05:30,45135.2,45166.0,45127.5,45166.0,720,40800
,2023-09-06 15:10:00+05:30,45166.0,45177.0,45144.65,45162.55,270,40785
,2023-09-06 15:15:00+05:30,45162.55,45162.55,45150.0,45150.8,465,40980
,2023-09-06 15:20:00+05:30,45150.8,45177.0,45150.8,45177.0,1170,41370
,2023-09-06 15:25:00+05:30,45177.0,45210.0,45175.15,45210.0,1560,41790
,2023-09-07 09:15:00+05:30,45193.55,45193.55,45082.45,45099.95,270,42060
,2023-09-07 09:20:00+05:30,45099.95,45119.0,45084.5,45084.5,585,42210
,2023-09-07 09:25:00+05:30,45084.5,45110.0,45084.5,45110.0,495,42405
,2023-09-07 09:30:00+05:30,45110.0,45110.0,45085.0,45085.0,120,42450
,2023-09-07 09:35:00+05:30,45085.0,45094.2,45080.0,45080.0,45,42540
,2023-09-07 09:40:00+05:30,45080.0,45086.0,45077.65,45083.4,75,42540
,2023-09-07 09:45:00+05:30,45083.4,45146.1,45083.4,45131.9,240,42540
,2023-09-07 09:50:00+05:30,45131.9,45170.2,45131.9,45170.2,180,42735
,2023-09-07 09:55:00+05:30,45170.2,45200.0,45170.2,45182.7,375,43005
,2023-09-07 10:00:00+05:30,45182.7,45200.0,45182.7,45197.7,225,43185
,2023-09-07 10:05:00+05:30,45197.7,45197.7,45191.0,45191.0,45,43230
,2023-09-07 10:10:00+05:30,45191.0,45191.0,45151.55,45151.55,45,43230
,2023-09-07 10:15:00+05:30,45151.55,45193.65,45151.55,45172.15,180,43275
,2023-09-07 10:20:00+05:30,45172.15,45172.15,45151.55,45151.55,30,43275
,2023-09-07 10:25:00+05:30,45151.55,45179.35,45151.55,45166.1,195,43365
,2023-09-07 10:30:00+05:30,45166.1,45166.1,45166.1,45166.1,0,43365
,2023-09-07 10:35:00+05:30,45166.1,45235.95,45166.1,45235.95,555,43470
,2023-09-07 10:40:00+05:30,45235.95,45235.95,45201.35,45210.0,105,43455
,2023-09-07 10:45:00+05:30,45210.0,45220.75,45210.0,45216.0,180,43530
,2023-09-07 10:50:00+05:30,45216.0,45216.1,45197.95,45197.95,330,43845
,2023-09-07 10:55:00+05:30,45197.95,45225.0,45197.95,45225.0,255,43980
,2023-09-07 11:00:00+05:30,45225.0,45336.6,45225.0,45322.85,5595,46635
,2023-09-07 11:05:00+05:30,45322.85,45335.3,45314.35,45335.3,720,48450
,2023-09-07 11:10:00+05:30,45335.3,45381.8,45335.3,45381.8,1065,49005
