,DateTime,Open,High,Low,Close,IO,
,2023-09-04 09:30:00+05:30,45236.9,45241.95,45110.0,45110.0,1185,12360
,2023-09-04 09:45:00+05:30,45110.0,45250.0,45100.0,45200.0,900,12390
,2023-09-04 10:00:00+05:30,45200.0,45200.0,45115.0,45120.0,690,12615
,2023-09-04 10:15:00+05:30,45120.0,45166.4,45100.0,45121.6,345,12600
,2023-09-04 10:30:00+05:30,45121.6,45121.6,45032.6,45060.65,390,12735
,2023-09-04 10:45:00+05:30,45060.65,45140.25,45052.5,45090.0,210,12765
,2023-09-04 11:00:00+05:30,45090.0,45208.05,45083.45,45193.7,630,12930
,2023-09-04 11:15:00+05:30,45193.7,45200.0,45162.75,45162.75,195,13185
,2023-09-04 11:30:00+05:30,45162.75,45235.0,45162.75,45235.0,225,13230
,2023-09-04 11:45:00+05:30,45235.0,45238.1,45198.0,45219.1,255,13425
,2023-09-04 12:00:00+05:30,45219.1,45219.1,45150.0,45182.95,105,13500
,2023-09-04 12:15:00+05:30,45182.95,45215.0,45182.95,45215.0,195,13575
,2023-09-04 12:30:00+05:30,45215.0,45260.0,45215.0,45240.0,540,13890
,2023-09-04 12:45:00+05:30,45240.0,45265.0,45240.0,45240.0,135,14010
,2023-09-04 13:00:00+05:30,45240.0,45292.0,45240.0,45283.25,390,14250
,2023-09-04 13:15:00+05:30,45283.25,45290.0,45267.05,45290.0,870,14355
,2023-09-04 13:30:00+05:30,45290.0,45290.0,45263.25,45275.0,690,15225
,2023-09-04 13:45:00+05:30,45275.0,45275.0,45201.0,45211.45,975,15180
,2023-09-04 14:00:00+05:30,45211.45,45264.75,45200.0,45224.8,1065,15915
,2023-09-04 14:15:00+05:30,45224.8,45272.2,45204.6,45272.2,555,16380
,2023-09-04 14:30:00+05:30,45272.2,45300.0,45233.5,45299.0,840,17055
,2023-09-04 14:45:00+05:30,45300.0,45320.0,45276.75,45296.7,630,17610
,2023-09-04 15:00:00+05:30,45296.7,45306.15,45281.5,45283.15,990,18360
,2023-09-04 15:15:00+05:30,45283.15,45313.35,45283.15,45300.0,1290,19125
,2023-09-05 09:15:00+05:30,45319.25,45323.3,45276.95,45291.55,525,19275
,2023-09-05 09:30:00+05:30,45291.55,45363.8,45281.25,45359.4,540,19635
,2023-09-05 09:45:00+05:30,45359.4,45378.6,45331.1,45349.9,405,19815
,2023-09-05 10:00:00+05:30,45349.9,45366.25,45349.9,45362.35,300,19980
,2023-09-05 10:15:00+05:30,45362.35,45362.35,45250.0,45284.9,660,20070
,2023-09-05 10:30:00+05:30,45284.9,45306.45,45260.0,45306.45,210,20160
,2023-09-05 10:45:00+05:30,45306.45,45306.45,45250.05,45250.05,390,20310
,2023-09-05 11:00:00+05:30,45250.05,45280.0,45250.0,45258.25,900,20325
,2023-09-05 11:15:00+05:30,45258.25,45273.2,45230.05,45260.2,525,20400
,2023-09-05 11:30:00+05:30,45260.2,45263.1,45240.0,45258.25,1290,21300
,2023-09-05 11:45:00+05:30,45258.25,45283.1,45258.25,45277.2,150,21390
,2023-09-05 12:00:00+05:30,45277.2,45277.2,45180.7,45201.45,555,21975
,2023-09-05 12:15:00+05:30,45201.45,45201.45,45139.95,45191.2,2115,22770
,2023-09-05 12:30:00+05:30,45191.2,45191.2,45150.0,45161.55,465,22785
,2023-09-05 12:45:00+05:30,45161.55,45180.0,45150.0,45168.0,720,23070
,2023-09-05 13:00:00+05:30,45168.0,45187.7,45160.95,45187.7,135,23055
,2023-09-05 13:15:00+05:30,45187.7,45187.7,45141.6,45165.0,915,23610
,2023-09-05 13:30:00+05:30,45165.0,45220.3,45165.0,45207.7,315,23805
,2023-09-05 13:45:00+05:30,45207.7,45207.7,45180.0,45202.95,210,24015
,2023-09-05 14:00:00+05:30,45202.95,45237.0,45202.95,45220.0,735,24615
,2023-09-05 14:15:00+05:30,45220.0,45296.35,45220.0,45296.35,495,24735
,2023-09-05 14:30:00+05:30,45296.35,45296.35,45266.75,45285.0,315,24930
,2023-09-05 14:45:00+05:30,45285.0,45305.85,45282.35,45291.0,705,25395
,2023-09-05 15:00:00+05:30,45291.0,45291.0,45251.65,45274.35,600,25785
,2023-09-05 15:15:00+05:30,45274.35,45310.0,45250.0,45284.15,2085,26610
,2023-09-06 09:15:00+05:30,45209.95,45234.65,45180.0,45185.3,945,26985
,2023-09-06 09:30:00+05:30,45185.3,45238.15,45170.0,45230.0,210,27240
,2023-09-06 09:45:00+05:30,45230.0,45230.55,45188.0,45188.0,225,27300
,2023-09-06 10:00:00+05:30,45188.0,45189.55,45170.0,45181.9,405,27510
,2023-09-06 10:15:00+05:30,45181.9,45196.75,45170.0,45195.7,525,27870
,2023-09-06 10:30:00+05:30,45195.7,45270.85,45194.85,45239.9,2235,29505
,2023-09-06 10:45:00+05:30,45239.9,45260.9,45220.0,45220.0,90,29580
,2023-09-06 11:00:00+05:30,45220.0,45227.7,45196.85,45196.85,345,29835
,2023-09-06 11:15:00+05:30,45196.85,45207.85,45160.2,45164.95,1830,31200
,2023-09-06 11:30:00+05:30,45164.95,45170.15,45100.0,45110.35,1770,32295
,2023-09-06 11:45:00+05:30,45110.35,45120.3,45088.7,45120.3,1320,33180
,2023-09-06 12:00:00+05:30,45120.3,45150.0,45114.25,45148.25,915,33945
,2023-09-06 12:15:00+05:30,45148.25,45148.25,45081.45,45094.0,495,34245
,2023-09-06 12:30:00+05:30,45094.0,45098.3,45044.0,45054.45,615,34260
,2023-09-06 12:45:00+05:30,45054.45,45055.3,45017.85,45039.45,900,34785
,2023-09-06 13:00:00+05:30,45039.45,45065.7,45039.45,45055.0,345,34935
,2023-09-06 13:15:00+05:30,45055.0,45070.1,45020.05,45040.75,735,35235
,2023-09-06 13:30:00+05:30,45040.75,45081.85,45010.0,45075.85,2340,36015
,2023-09-06 13:45:00+05:30,45075.85,45093.5,45051.0,45051.55,2610,36825
,2023-09-06 14:00:00+05:30,45051.55,45099.6,45051.55,45084.6,1950,39420
,2023-09-06 14:15:00+05:30,45084.6,45126.7,45084.6,45120.0,600,40065
,2023-09-06 14:30:00+05:30,45120.0,45132.75,45100.0,45119.85,645,40035
,2023-09-06 14:45:00+05:30,45119.85,45120.95,45092.9,45107.15,540,40155
,2023-09-06 15:00:00+05:30,45107.15,45177.0,45107.15,45162.55,1545,40785
,2023-09-06 15:15:00+05:30,45162.55,45210.0,45150.0,45210.0,3195,41790
,2023-09-07 09:15:00+05:30,45193.55,45193.55,45082.45,45110.0,1350,42405
,2023-09-07 09:30:00+05:30,45110.0,45110.0,45077.65,45083.4,240,42540
,2023-09-07 09:45:00+05:30,45083.4,45200.0,45083.4,45182.7,795,43005
,2023-09-07 10:00:00+05:30,45182.7,45200.0,45151.55,45151.55,315,43230
,2023-09-07 10:15:00+05:30,45151.55,45193.65,45151.55,45166.1,405,43365
,2023-09-07 10:30:00+05:30,45166.1,45235.95,45166.1,45210.0,660,43455
,2023-09-07 10:45:00+05:30,45210.0,45225.0,45197.95,45225.0,765,43980
,2023-09-07 11:00:00+05:30,45225.0,45381.8,45225.0,45381.8,7380,49005
,2023-09-07 11:15:00+05:30,45381.8,45391.0,45325.0,45325.0,1620,50040
,2023-09-07 11:30:00+05:30,45325.0,45330.5,45175.0,45187.0,750,50235
,2023-09-07 11:45:00+05:30,45187.0,45214.55,45150.05,45212.35,495,50265
,2023-09-07 12:00:00+05:30,45212.35,45212.35,45169.1,45177.0,225,50265
,2023-09-07 12:15:00+05:30,45177.0,45177.0,45135.0,45135.0,585,50220
,2023-09-07 12:30:00+05:30,45135.0,45195.0,45130.0,45167.75,1380,50685
,2023-09-07 12:45:00+05:30,45167.75,45203.55,45155.0,45176.3,225,50670
,2023-09-07 13:00:00+05:30,45176.3,45183.0,45163.95,45174.7,120,50685
,2023-09-07 13:15:00+05:30,45174.7,45255.0,45174.7,45254.2,270,50640
,2023-09-07 13:30:00+05:30,45254.2,45270.25,45241.7,45256.35,495,50595
,2023-09-07 13:45:00+05:30,45273.6,45285.0,45244.55,45252.05,315,50655
,2023-09-07 14:00:00+05:30,45252.05,45350.0,45252.05,45338.95,1500,51330
,2023-09-07 14:15:00+05:30,45338.95,45400.0,45338.95,45365.0,2460,52500
,2023-09-07 14:30:00+05:30,45365.0,45584.25,45365.0,45542.4,8505,55635
,2023-09-07 14:45:00+05:30,45542.4,45599.75,45476.4,45585.4,3990,56700
,2023-09-07 15:00:00+05:30,45585.4,45598.0,45548.15,45573.55,1650,57510
,2023-09-07 15:15:00+05:30,45573.55,45573.55,45510.0,45550.0,1680,57780
,2023-09-08 09:15:00+05:30,45583.5,45610.65,45553.85,45609.0,1485,58800
,2023-09-08 09:30:00+05:30,45609.0,45682.0,45561.1,45621.2,3015,60270
,2023-09-08 09:45:00+05:30,45621.2,45622.0,45590.0,45619.2,675,60390
,2023-09-08 10:00:00+05:30,45619.2,45643.15,45576.7,45625.0,825,60885
,2023-09-08 10:15:00+05:30,45625.0,45630.0,45548.0,45576.7,2955,63225
,2023-09-08 10:30:00+05:30,45576.7,45576.7,45510.0,45570.6,795,63615
,2023-09-08 10:45:00+05:30,45570.6,45625.0,45565.45,45607.65,2010,64650
,2023-09-08 11:00:00+05:30,45607.65,45613.5,45580.0,45580.0,405,64830
,2023-09-08 11:15:00+05:30,45580.0,45655.55,45577.45,45650.0,780,65220
,2023-09-08 11:30:00+05:30,45650.0,45849.85,45638.35,45819.0,4605,67725
,2023-09-08 11:45:00+05:30,45819.0,45841.0,45771.2,45801.0,1680,68250
,2023-09-08 12:00:00+05:30,45801.0,45833.55,45780.05,45833.55,1050,69060
,2023-09-08 12:15:00+05:30,45833.55,45833.55,45785.0,45806.45,810,69225
,2023-09-08 12:30:00+05:30,45806.45,45887.95,45806.45,45861.75,1545,69750
,2023-09-08 12:45:00+05:30,45861.75,45871.7,45796.65,45796.65,1065,69840
,2023-09-08 13:00:00+05:30,45796.65,45830.0,45795.65,45809.4,195,69900
,2023-09-08 13:15:00+05:30,45809.4,45809.4,45707.0,45809.0,1110,70065
,2023-09-08 13:30:00+05:30,45809.0,45895.8,45795.0,45878.0,945,70425
,2023-09-08 13:45:00+05:30,45878.0,45878.0,45825.0,45825.0,2100,71235
,2023-09-08 14:00:00+05:30,45825.0,45890.2,45800.0,45889.2,675,71805
,2023-09-08 14:15:00+05:30,45889.2,46060.0,45889.2,46046.9,4815,73140
,2023-09-08 14:30:00+05:30,46046.9,46060.0,45843.0,45843.0,2145,73500
,2023-09-08 14:45:00+05:30,45843.0,45847.75,45800.0,45835.3,990,73965
,2023-09-08 15:00:00+05:30,45835.3,45850.15,45776.0,45795.25,390,73800
,2023-09-08 15:15:00+05:30,45795.25,45880.0,45795.25,45847.45,1560,73755
,2023-09-11 09:15:00+05:30,45847.45,46000.3,45847.45,45955.0,2220,74370
,2023-09-11 09:30:00+05:30,45955.0,46025.75,45950.0,45950.0,1455,75030
,2023-09-11 09:45:00+05:30,45950.0,46065.0,45906.85,46053.05,1155,75660
,2023-09-11 10:00:00+05:30,46053.05,46111.0,46045.0,46058.25,1170,75660
,2023-09-11 10:15:00+05:30,46058.25,46088.8,46031.9,46045.8,1800,76605
,2023-09-11 10:30:00+05:30,46045.8,46080.0,46021.75,46079.95,1020,77565
,2023-09-11 10:45:00+05:30,46079.95,46088.15,46035.65,46056.85,1830,78615
,2023-09-11 11:00:00+05:30,46056.85,46061.5,45969.45,45990.5,1290,79755
,2023-09-11 11:15:00+05:30,45990.5,46103.9,45990.5,46082.2,2010,81360
,2023-09-11 11:30:00+05:30,46082.2,46120.0,46039.9,46070.95,1110,82125
,2023-09-11 11:45:00+05:30,46070.95,46080.0,46062.0,46080.0,840,82335
,2023-09-11 12:00:00+05:30,46080.0,46090.0,46059.35,46061.15,435,82320
,2023-09-11 12:15:00+05:30,46061.15,46085.0,46061.15,46080.0,60,82290
,2023-09-11 12:30:00+05:30,46080.0,46138.6,46066.85,46119.35,495,82410
,2023-09-11 12:45:00+05:30,46119.35,46119.35,46075.0,46091.95,225,82440
,2023-09-11 13:00:00+05:30,46091.95,46099.5,46087.55,46087.55,90,82470
,2023-09-11 13:15:00+05:30,46087.55,46120.0,46087.55,46115.0,120,82530
,2023-09-11 13:30:00+05:30,46115.0,46138.6,46072.9,46080.0,660,82395
,2023-09-11 13:45:00+05:30,46080.0,46138.6,46070.0,46138.6,360,82410
,2023-09-11 14:00:00+05:30,46138.6,46141.0,46122.0,46128.95,645,82500
,2023-09-11 14:15:00+05:30,46128.95,46170.0,46115.0,46133.75,720,82860
,2023-09-11 14:30:00+05:30,46133.75,46163.9,46133.75,46163.0,690,82890
,2023-09-11 14:45:00+05:30,46163.0,46198.0,46152.75,46179.25,1635,83775
,2023-09-11 15:00:00+05:30,46179.25,46200.0,46166.15,46177.15,1200,84285
,2023-09-11 15:15:00+05:30,46177.15,46271.0,46177.05,46271.0,2055,85080
,2023-09-12 09:15:00+05:30,46321.65,46415.0,46313.0,46314.3,5400,85215
,2023-09-12 09:30:00+05:30,46314.6,46338.75,46275.0,46312.0,2085,85605
,2023-09-12 09:45:00+05:30,46312.0,46312.0,46029.7,46144.15,2820,86250
,2023-09-12 10:00:00+05:30,46144.15,46250.0,46140.0,46180.0,1545,86385
,2023-09-12 10:15:00+05:30,46180.0,46180.0,46078.45,46108.15,2550,86775
,2023-09-12 10:30:00+05:30,46108.15,46131.65,46084.7,46100.0,1560,87060
,2023-09-12 10:45:00+05:30,46100.0,46200.0,46100.0,46200.0,465,87090
,2023-09-12 11:00:00+05:30,46200.0,46230.6,46156.2,46227.0,870,87270
,2023-09-12 11:15:00+05:30,46227.0,46228.95,46195.6,46198.0,270,87525
,2023-09-12 11:30:00+05:30,46198.0,46230.0,46198.0,46230.0,165,87540
,2023-09-12 11:45:00+05:30,46230.0,46236.2,46200.0,46225.0,270,87510
,2023-09-12 12:00:00+05:30,46225.0,46240.0,46210.0,46210.0,105,87465
,2023-09-12 12:15:00+05:30,46210.0,46223.85,46145.0,46199.55,1905,87105
,2023-09-12 12:30:00+05:30,46199.55,46199.55,46043.5,46043.5,1710,87300
,2023-09-12 12:45:00+05:30,46043.5,46085.0,45950.0,45989.0,3195,88170
,2023-09-12 13:00:00+05:30,45989.0,46060.1,45962.65,46050.0,930,88110
,2023-09-12 13:15:00+05:30,46050.0,46212.1,46013.9,46171.95,1815,88665
,2023-09-12 13:30:00+05:30,46171.95,46171.95,46100.0,46130.6,1185,89220
,2023-09-12 13:45:00+05:30,46130.6,46143.85,46081.4,46088.6,1080,89385
,2023-09-12 14:00:00+05:30,46088.6,46161.25,46088.6,46161.25,990,89370
,2023-09-12 14:15:00+05:30,46159.15,46179.95,46115.5,46115.5,555,89520
,2023-09-12 14:30:00+05:30,46115.5,46180.0,46115.5,46153.3,300,89610
,2023-09-12 14:45:00+05:30,46153.3,46153.3,46096.35,46150.0,450,89760
,2023-09-12 15:00:00+05:30,46150.0,46150.0,46101.25,46121.5,195,89835
,2023-09-12 15:15:00+05:30,46121.5,46185.0,46121.5,46155.0,1380,90435
,2023-09-13 09:15:00+05:30,46096.0,46137.0,46037.15,46123.6,1335,90600
,2023-09-13 09:30:00+05:30,46123.6,46123.6,45982.7,46020.0,2490,91170
,2023-09-13 09:45:00+05:30,46000.0,46046.95,45992.15,45992.15,1155,91830
,2023-09-13 10:00:00+05:30,45992.15,46061.7,45992.15,46033.2,525,91890
,2023-09-13 10:15:00+05:30,46033.2,46110.0,46030.65,46110.0,330,91860
,2023-09-13 10:30:00+05:30,46110.0,46113.55,46060.5,46113.55,330,91770
,2023-09-13 10:45:00+05:30,46113.55,46134.85,46098.35,46129.9,225,91800
,2023-09-13 11:00:00+05:30,46129.9,46260.0,46122.0,46260.0,2055,91755
,2023-09-13 11:15:00+05:30,46260.0,46335.9,46230.25,46335.9,2955,92415
,2023-09-13 11:30:00+05:30,46335.9,46335.95,46275.0,46291.7,1245,93270
,2023-09-13 11:45:00+05:30,46291.7,46335.0,46281.75,46285.0,1365,93810
,2023-09-13 12:00:00+05:30,46285.0,46361.0,46285.0,46334.6,1530,94485
,2023-09-13 12:15:00+05:30,46334.6,46370.0,46320.4,46361.65,585,94695
,2023-09-13 12:30:00+05:30,46361.65,46370.0,46300.0,46342.0,960,95220
,2023-09-13 12:45:00+05:30,46342.0,46395.0,46340.0,46390.0,1335,95115
,2023-09-13 13:00:00+05:30,46390.0,46485.0,46379.4,46455.1,6705,95130
,2023-09-13 13:15:00+05:30,46455.1,46501.0,46400.0,46400.0,4065,95400
,2023-09-13 13:30:00+05:30,46400.0,46460.5,46400.0,46440.0,1065,96330
,2023-09-13 13:45:00+05:30,46440.0,46503.1,46434.55,46449.1,2025,95340
,2023-09-13 14:00:00+05:30,46449.1,46500.0,46432.95,46478.0,1275,95490
,2023-09-13 14:15:00+05:30,46478.0,46486.05,46450.0,46486.05,1245,96000
,2023-09-13 14:30:00+05:30,46486.05,46539.8,46486.05,46527.0,975,95985
,2023-09-13 14:45:00+05:30,46527.0,46531.0,46475.25,46514.65,1185,96135
,2023-09-13 15:00:00+05:30,46514.65,46526.0,46469.9,46500.0,1740,96180
,2023-09-13 15:15:00+05:30,46500.0,46511.05,46475.4,46495.0,1455,96330
,2023-09-14 09:15:00+05:30,46580.0,46660.0,46580.0,46624.55,3255,1635
,2023-09-14 09:30:00+05:30,46628.0,46704.3,46591.5,46704.3,2910,3585
,2023-09-14 09:45:00+05:30,46704.3,46704.3,46555.0,46555.0,2205,4335
,2023-09-14 10:00:00+05:30,46555.0,46600.0,46456.5,46513.5,2895,97695
,2023-09-14 10:15:00+05:30,46513.5,46532.0,46424.6,46532.0,900,97365
,2023-09-14 10:30:00+05:30,46532.0,46532.0,46450.0,46501.9,480,97260
,2023-09-14 10:45:00+05:30,46501.9,46534.75,46464.65,46519.35,1350,97455
,2023-09-14 11:00:00+05:30,46519.35,46609.05,46519.35,46572.75,1155,98220
,2023-09-14 11:15:00+05:30,46572.75,46590.0,46550.95,46550.95,465,98415
,2023-09-14 11:30:00+05:30,46550.95,46573.6,46500.0,46520.0,510,98415
,2023-09-14 11:45:00+05:30,46520.0,46545.0,46491.05,46514.3,225,98430
,2023-09-14 12:00:00+05:30,46514.3,46575.0,46487.45,46575.0,1590,98730
,2023-09-14 12:15:00+05:30,46575.0,46588.0,46537.15,46537.15,255,98775
,2023-09-14 12:30:00+05:30,46537.15,46537.15,46412.0,46513.3,2550,99480
,2023-09-14 12:45:00+05:30,46513.3,46520.0,46509.05,46512.0,135,99390
,2023-09-14 13:00:00+05:30,46512.0,46552.85,46511.65,46549.95,210,99330
,2023-09-14 13:15:00+05:30,46549.95,46550.0,46540.0,46540.0,180,99285
,2023-09-14 13:30:00+05:30,46540.0,46580.0,46534.9,46534.9,345,99450
,2023-09-14 13:45:00+05:30,46534.9,46556.1,46515.25,46530.15,345,99480
,2023-09-14 14:00:00+05:30,46530.15,46530.15,46410.0,46444.65,1020,99705
,2023-09-14 14:15:00+05:30,46444.65,46545.0,46444.65,46525.9,735,99675
,2023-09-14 14:30:00+05:30,46525.9,46560.05,46525.9,46548.75,255,99780
,2023-09-14 14:45:00+05:30,46548.75,46616.9,46541.1,46616.9,705,99825
,2023-09-14 15:00:00+05:30,46616.9,46647.6,46604.8,46604.8,1350,99705
,2023-09-14 15:15:00+05:30,46604.8,46630.0,46600.0,46606.45,1830,99690
,2023-09-15 09:15:00+05:30,46709.05,46718.9,46626.25,46667.2,3495,99900
,2023-09-15 09:30:00+05:30,46667.2,46667.7,46630.0,46667.7,1215,99195
,2023-09-15 09:45:00+05:30,46667.7,46725.0,46631.7,46660.0,1650,99630
,2023-09-15 10:00:00+05:30,46660.0,46675.6,46640.95,46668.0,765,99945
,2023-09-15 10:15:00+05:30,46668.0,46687.05,46650.8,46663.95,570,99930
,2023-09-15 10:30:00+05:30,46663.95,46700.0,46663.95,46696.4,300,99930
,2023-09-15 10:45:00+05:30,46696.4,46748.0,46680.0,46743.2,4455,102990
,2023-09-15 11:00:00+05:30,46743.2,46841.95,46743.2,46820.0,3735,103965
,2023-09-15 11:15:00+05:30,46820.0,46843.2,46799.6,46822.0,2745,103620
,2023-09-15 11:30:00+05:30,46822.0,46822.55,46778.7,46809.95,1620,103800
,2023-09-15 11:45:00+05:30,46809.95,46825.0,46795.0,46800.0,990,104640
,2023-09-15 12:00:00+05:30,46800.0,46857.7,46796.0,46830.0,2355,104895
,2023-09-15 12:15:00+05:30,46830.0,46830.0,46715.0,46715.0,1500,104850
,2023-09-15 12:30:00+05:30,46715.0,46715.0,46624.95,46656.0,1995,105375
,2023-09-15 12:45:00+05:30,46656.0,46717.85,46656.0,46677.2,900,105495
,2023-09-15 13:00:00+05:30,46677.2,46714.5,46677.2,46703.75,675,105510
,2023-09-15 13:15:00+05:30,46703.75,46736.65,46703.75,46736.65,105,105495
,2023-09-15 13:30:00+05:30,46736.65,46736.65,46686.1,46690.0,180,105435
,2023-09-15 13:45:00+05:30,46690.0,46736.65,46690.0,46736.65,375,105330
,2023-09-15 14:00:00+05:30,46736.65,46795.05,46736.65,46786.8,960,105090
,2023-09-15 14:15:00+05:30,46786.8,46800.8,46759.95,46784.0,720,105120
,2023-09-15 14:30:00+05:30,46784.0,46820.0,46784.0,46820.0,1035,105120
,2023-09-15 14:45:00+05:30,46820.0,46825.0,46775.85,46800.0,1245,105165
,2023-09-15 15:00:00+05:30,46800.0,46842.0,46768.1,46785.35,1410,105165
,2023-09-15 15:15:00+05:30,46785.35,46799.0,46760.0,46760.0,855,105135
,2023-09-18 09:15:00+05:30,46695.15,46760.0,46649.95,46740.0,4845,105315
,2023-09-18 09:30:00+05:30,46740.0,46740.0,46670.0,46740.0,2235,106995
,2023-09-18 09:45:00+05:30,46740.0,46760.0,46710.0,46710.0,420,107175
,2023-09-18 10:00:00+05:30,46710.0,46740.0,46700.0,46725.0,330,107280
,2023-09-18 10:15:00+05:30,46725.0,46725.0,46700.0,46700.0,285,107325
,2023-09-18 10:30:00+05:30,46700.0,46729.0,46700.0,46724.0,300,107505
,2023-09-18 10:45:00+05:30,46724.0,46724.0,46700.0,46715.0,120,107565
,2023-09-18 11:00:00+05:30,46715.0,46730.0,46680.0,46722.0,630,107775
,2023-09-18 11:15:00+05:30,46722.0,46780.0,46722.0,46771.9,960,107670
,2023-09-18 11:30:00+05:30,46771.9,46775.0,46749.95,46770.0,840,107775
,2023-09-18 11:45:00+05:30,46770.0,46797.9,46765.5,46767.9,585,107940
,2023-09-18 12:00:00+05:30,46767.9,46767.9,46690.0,46690.0,375,108030
,2023-09-18 12:15:00+05:30,46680.0,46700.5,46665.0,46696.2,525,108360
,2023-09-18 12:30:00+05:30,46696.2,46725.0,46694.75,46725.0,135,108390
,2023-09-18 12:45:00+05:30,46725.0,46725.0,46670.0,46670.0,975,108750
,2023-09-18 13:00:00+05:30,46670.0,46703.65,46663.05,46703.65,405,108690
,2023-09-18 13:15:00+05:30,46703.65,46720.0,46699.85,46720.0,420,108555
,2023-09-18 13:30:00+05:30,46720.0,46724.3,46674.0,46694.85,600,108660
,2023-09-18 13:45:00+05:30,46694.85,46694.85,46659.85,46661.7,375,108645
,2023-09-18 14:00:00+05:30,46661.7,46684.0,46661.7,46670.0,660,108570
,2023-09-18 14:15:00+05:30,46670.0,46690.0,46650.95,46675.8,795,108585
,2023-09-18 14:30:00+05:30,46675.8,46714.05,46675.8,46700.0,180,108495
,2023-09-18 14:45:00+05:30,46700.0,46714.0,46671.15,46671.15,315,108405
,2023-09-18 15:00:00+05:30,46671.15,46683.2,46542.5,46550.0,4560,108675
,2023-09-18 15:15:00+05:30,46540.15,46605.0,46508.8,46550.0,4620,108255
,2023-09-20 09:15:00+05:30,46295.15,46350.0,46225.45,46294.05,7815,106590
,2023-09-20 09:30:00+05:30,46294.05,46374.15,46294.05,46315.1,5340,109470
,2023-09-20 09:45:00+05:30,46315.1,46344.85,46300.0,46330.0,1965,110730
,2023-09-20 10:00:00+05:30,46330.0,46335.95,46220.0,46220.0,5790,114345
,2023-09-20 10:15:00+05:30,46220.0,46247.9,46190.95,46200.0,2640,114915
,2023-09-20 10:30:00+05:30,46200.0,46248.15,46195.65,46244.95,1020,115155
,2023-09-20 10:45:00+05:30,46244.95,46251.7,46209.95,46230.2,450,115440
,2023-09-20 11:00:00+05:30,46230.2,46230.2,46090.7,46105.0,8205,120000
,2023-09-20 11:15:00+05:30,46105.0,46138.1,46100.0,46125.0,1455,119955
,2023-09-20 11:30:00+05:30,46125.0,46125.0,46083.0,46108.15,1575,119820
,2023-09-20 11:45:00+05:30,46108.15,46110.0,46081.6,46084.1,1515,119775
,2023-09-20 12:00:00+05:30,46084.1,46143.9,46075.0,46124.4,2295,120480
,2023-09-20 12:15:00+05:30,46124.4,46140.65,46118.0,46118.0,765,120675
,2023-09-20 12:30:00+05:30,46118.0,46180.8,46118.0,46155.65,675,120615
,2023-09-20 12:45:00+05:30,46155.65,46189.95,46149.0,46173.7,705,120735
,2023-09-20 13:00:00+05:30,46173.7,46173.7,46090.0,46102.45,1230,120885
,2023-09-20 13:15:00+05:30,46102.45,46107.95,46082.0,46100.0,1035,121320
,2023-09-20 13:30:00+05:30,46100.0,46119.25,46067.65,46070.0,1755,122355
,2023-09-20 13:45:00+05:30,46070.0,46070.0,46020.0,46060.0,2790,123390
,2023-09-20 14:00:00+05:30,46060.0,46113.0,46042.6,46106.2,900,123660
,2023-09-20 14:15:00+05:30,46106.2,46140.0,46064.5,46068.0,1515,124605
