,DateTime,Open,High,Low,Close,IO,
,2023-09-01 09:15:00+05:30,,44700.1,44700.1,44700.1,0
,2023-09-01 09:16:00+05:30,44700.1,44793.35,44700.1,44746.6,700
,2023-09-01 09:17:00+05:30,44746.475,44793.35,44792.85,44792.975,700
,2023-09-01 09:18:00+05:30,44792.85,44792.85,44686.45,44740.5375,75
,2023-09-01 09:19:00+05:30,44741.425,44700.0,44676.85,44689.0,75
,2023-09-01 09:20:00+05:30,44689.575,44736.9,44689.15,44709.0875,435
,2023-09-01 09:21:00+05:30,44705.15,44750.0,44721.15,44741.2125,435
,2023-09-01 09:22:00+05:30,44746.85,44760.1,44750.0,44755.05,435
,2023-09-01 09:23:00+05:30,44755.05,44760.1,44760.1,44760.1,660
,2023-09-01 09:24:00+05:30,44760.1,44760.1,44730.0,44745.05,660
,2023-09-01 09:25:00+05:30,44745.05,44730.0,44730.0,44730.0,660
,2023-09-01 09:26:00+05:30,44730.0,44730.0,44712.85,44723.2125,870
,2023-09-01 09:27:00+05:30,44725.0,44720.0,44704.85,44712.425,870
,2023-09-01 09:28:00+05:30,44712.425,44710.0,44704.85,44707.425,870
,2023-09-01 09:29:00+05:30,44707.425,44730.0,44710.0,44721.8625,1020
,2023-09-01 09:30:00+05:30,44723.725,44750.0,44730.0,44738.5,1020
,2023-09-01 09:31:00+05:30,44737.0,44744.0,44744.0,44744.0,1020
,2023-09-01 09:32:00+05:30,44744.0,44744.0,44744.0,44744.0,1020
,2023-09-01 09:33:00+05:30,44744.0,44744.0,44744.0,44744.0,1020
,2023-09-01 09:34:00+05:30,44744.0,44744.0,44744.0,44744.0,1020
,2023-09-01 09:35:00+05:30,44744.0,44744.0,44737.0,44740.5,1080
,2023-09-01 09:36:00+05:30,44740.5,44737.0,44720.0,44728.6,1080
,2023-09-01 09:37:00+05:30,44728.7,44720.4,44720.4,44720.4,1080
,2023-09-01 09:38:00+05:30,44720.4,44720.4,44720.4,44720.4,1080
,2023-09-01 09:39:00+05:30,44720.4,44721.3,44720.4,44720.850000000006,1140
,2023-09-01 09:40:00+05:30,44720.850000000006,44721.3,44704.9,44713.1,1140
,2023-09-01 09:41:00+05:30,44713.100000000006,44704.9,44704.9,44704.9,1140
,2023-09-01 09:42:00+05:30,44704.9,44733.55,44704.9,44719.225000000006,1230
,2023-09-01 09:43:00+05:30,44719.225000000006,44733.55,44733.55,44733.55,1230
,2023-09-01 09:44:00+05:30,44733.55,44733.55,44700.0,44716.775,1305
,2023-09-01 09:45:00+05:30,44716.775,44700.0,44700.0,44700.0,1305
,2023-09-01 09:46:00+05:30,44700.0,44710.0,44700.0,44705.0,1305
,2023-09-01 09:47:00+05:30,44705.0,44710.0,44710.0,44710.0,1305
,2023-09-01 09:48:00+05:30,44710.0,44735.0,44710.0,44722.5,1335
,2023-09-01 09:49:00+05:30,44722.5,44735.0,44714.4,44724.7,1335
,2023-09-01 09:50:00+05:30,44724.7,44714.4,44714.4,44714.4,1335
,2023-09-01 09:51:00+05:30,44714.4,44714.4,44676.0,44695.2,1335
,2023-09-01 09:52:00+05:30,44695.2,44676.0,44650.0,44663.0,1335
,2023-09-01 09:53:00+05:30,44663.0,44650.0,44630.05,44640.95,1425
,2023-09-01 09:54:00+05:30,44641.875,44640.0,44632.3,44636.5125,1425
,2023-09-01 09:55:00+05:30,44636.875,44640.0,44629.4,44634.7,1425
,2023-09-01 09:56:00+05:30,44634.7,44629.4,44624.65,44627.025,1515
,2023-09-01 09:57:00+05:30,44627.025,44624.65,44622.55,44623.600000000006,1515
,2023-09-01 09:58:00+05:30,44623.600000000006,44622.55,44622.0,44622.275,1515
,2023-09-01 09:59:00+05:30,44622.275,44622.0,44611.75,44616.875,1860
,2023-09-01 10:00:00+05:30,44616.875,44611.75,44584.0,44597.875,1860
,2023-09-01 10:01:00+05:30,44597.875,44584.0,44584.0,44584.0,1860
,2023-09-01 10:02:00+05:30,44584.0,44604.15,44584.0,44594.075,2205
,2023-09-01 10:03:00+05:30,44594.075,44604.15,44604.15,44604.15,2205
,2023-09-01 10:04:00+05:30,44604.15,44590.0,44553.35,44571.675,2205
,2023-09-01 10:05:00+05:30,44571.675,44553.35,44536.25,44545.0625,2475
,2023-09-01 10:06:00+05:30,44545.325,44563.4,44537.3,44550.35,2475
,2023-09-01 10:07:00+05:30,44550.350000000006,44588.9,44563.4,44576.15,2475
,2023-09-01 10:08:00+05:30,44576.15,44588.9,44570.0,44579.45,2805
,2023-09-01 10:09:00+05:30,44579.45,44570.0,44549.65,44562.7875,2805
,2023-09-01 10:10:00+05:30,44565.75,44580.35,44561.5,44570.925,2805
,2023-09-01 10:11:00+05:30,44570.925,44584.7,44570.0,44578.7625,2940
,2023-09-01 10:12:00+05:30,44580.175,44595.25,44580.0,44587.625,2940
,2023-09-01 10:13:00+05:30,44587.625,44595.25,44581.5,44588.375,2940
,2023-09-01 10:14:00+05:30,44588.375,44591.95,44570.0,44583.850000000006,3300
,2023-09-01 10:15:00+05:30,44586.725,44595.0,44590.0,44592.5,3300
,2023-09-01 10:16:00+05:30,44592.5,44595.0,44580.3,44587.649999999994,3300
,2023-09-01 10:17:00+05:30,44587.65,44610.0,44580.3,44595.15,3255
,2023-09-01 10:18:00+05:30,44595.15,44628.95,44610.0,44619.0,3255
,2023-09-01 10:19:00+05:30,44618.525,44628.0,44620.0,44625.7625,3255
,2023-09-01 10:20:00+05:30,44627.525,44645.4,44628.0,44636.7,3360
,2023-09-01 10:21:00+05:30,44636.7,44650.0,44645.4,44646.924999999996,3360
,2023-09-01 10:22:00+05:30,44646.15,44650.05,44646.9,44648.475000000006,3360
,2023-09-01 10:23:00+05:30,44648.475000000006,44650.05,44635.8,44642.925,3360
,2023-09-01 10:24:00+05:30,44642.925,44635.8,44635.8,44635.8,3360
,2023-09-01 10:25:00+05:30,44635.8,44635.8,44635.8,44635.8,3540
,2023-09-01 10:26:00+05:30,44635.8,44635.8,44635.8,44635.8,3540
,2023-09-01 10:27:00+05:30,44635.8,44635.8,44635.8,44635.8,3660
,2023-09-01 10:28:00+05:30,44635.8,44635.8,44635.8,44635.8,3660
,2023-09-01 10:29:00+05:30,44635.8,44686.8,44635.8,44661.3,3675
,2023-09-01 10:30:00+05:30,44661.3,44692.85,44686.8,44689.825000000004,3675
,2023-09-01 10:31:00+05:30,44689.825,44692.85,44692.85,44692.85,3675
,2023-09-01 10:32:00+05:30,44692.85,44692.85,44692.85,44692.85,3675
,2023-09-01 10:33:00+05:30,44692.85,44692.85,44692.85,44692.85,3675
