,DateTime,Open,High,Low,Close,IO,
0,2023-11-28 09:00:00,,19890.1,19846.8,19869.675000000003
1,2023-11-28 10:00:00,19870.9,19859.0,19827.9,19847.3
2,2023-11-28 11:00:00,19851.15,19856.1,19838.0,19850.2
3,2023-11-28 12:00:00,19853.35,19870.0,19850.35,19859.8
4,19856.385937500003,19861.0,19852.1,19857.2875
5,19858.405468750003,19866.8,19857.55,19861.5125
6,19876.608984375,19940.0,19876.608984375,19924.95
