,DateTime,Open,High,Low,Close,Volume,6
0,2023-11-28 09:15:00,,19890.1,19851.45,19872.55
1,2023-11-28 09:20:00,19874.325,19864.9,19857.1,19860.5375
2,2023-11-28 09:25:00,19860.075,19862.0,19850.4,19856.0375
3,2023-11-28 09:30:00,19855.875,19856.55,19847.55,19852.925
4,2023-11-28 09:35:00,19853.8,19860.0,19848.25,19854.2125
5,2023-11-28 09:40:00,19854.3,19858.4,19849.0,19854.6375
6,2023-11-28 09:45:00,19855.575,19859.2,19853.75,19856.125
7,2023-11-28 09:50:00,19855.775,19864.0,19853.15,19857.1125
8,2023-11-28 09:55:00,19855.65,19857.1,19846.8,19852.4625
9,2023-11-28 10:00:00,19852.975,19855.1,19842.45,19848.262499999997
10,2023-11-28 10:05:00,19847.75,19847.05,19840.0,19843.9125
11,2023-11-28 10:10:00,19844.3,19849.95,19840.35,19844.4125
12,2023-11-28 10:15:00,19843.675000000003,19844.4,19827.9,19837.775
13,2023-11-28 10:20:00,19839.4,19840.0,19831.2,19835.075
14,2023-11-28 10:25:00,19834.55,19845.85,19835.0,19839.7125
15,2023-11-28 10:30:00,19839.0,19852.9,19843.0,19847.225
16,2023-11-28 10:35:00,19846.5,19850.6,19845.25,19849.175
17,2023-11-28 10:40:00,19850.425,19850.3,19844.65,19847.4625
18,2023-11-28 10:45:00,19847.45,19849.05,19844.65,19846.675
19,2023-11-28 10:50:00,19846.5,19858.0,19847.0,19852.4375
20,2023-11-28 10:55:00,19852.375,19859.0,19850.0,19854.1125
21,2023-11-28 11:00:00,19853.725,19853.4,19848.0,19851.425000000003
22,2023-11-28 11:05:00,19852.15,19853.95,19850.0,19851.6125
23,2023-11-28 11:10:00,19851.25,19855.0,19848.2,19851.137499999997
24,2023-11-28 11:15:00,19850.675,19855.35,19849.95,19852.725
25,2023-11-28 11:20:00,19852.8,19856.1,19848.25,19851.8625
26,2023-11-28 11:25:00,19851.55,19851.5,19842.8,19847.475
27,2023-11-28 11:30:00,19847.800000000003,19850.0,19846.55,19848.0875
28,2023-11-28 11:35:00,19847.9,19856.1,19838.0,19847.7125
29,2023-11-28 11:40:00,19848.375,19850.1,19845.0,19847.775
30,2023-11-28 11:45:00,19848.0,19852.0,19847.0,19849.6875
31,2023-11-28 11:50:00,19849.875,19854.1,19847.55,19850.6625
32,2023-11-28 11:55:00,19850.5,19854.4,19847.0,19851.35
33,2023-11-28 12:00:00,19852.0,19855.4,19850.35,19853.325
34,2023-11-28 12:05:00,19853.775,19863.0,19853.0,19858.0875
35,2023-11-28 12:10:00,19858.175,19870.0,19860.5,19864.65
36,2023-11-28 12:15:00,19864.05,19868.75,19860.0,19863.9375
37,2023-11-28 12:20:00,19863.5,19862.0,19858.0,19860.325
38,2023-11-28 12:25:00,19860.65,19867.9,19861.1,19863.9625
39,2023-11-28 12:30:00,19863.425,19869.0,19861.85,19864.7625
40,2023-11-28 12:35:00,19864.1,19865.0,19860.0,19863.15
41,2023-11-28 12:40:00,19863.8,19866.0,19863.0,19864.675
42,2023-11-28 12:45:00,19864.85,19869.45,19861.2,19864.2375
43,2023-11-28 12:50:00,19863.15,19864.6,19861.25,19862.9625
44,2023-11-28 12:55:00,19863.0,19863.95,19858.05,19860.9
45,2023-11-28 13:00:00,19860.8,19860.8,19852.4,19856.4
46,2023-11-28 13:05:00,19856.2,19858.0,19852.1,19855.675
47,2023-11-28 13:10:00,19856.300000000003,19861.0,19854.45,19857.3625
48,2023-11-28 13:15:00,19857.0,19859.6,19852.0,19856.0375
49,2023-11-28 13:20:00,19856.275,19858.4,19852.85,19855.1625
50,2023-11-28 13:25:00,19854.7,19858.5,19852.1,19854.3375
51,2023-11-28 13:30:00,19853.375,19858.15,19853.5,19855.275
52,2023-11-28 13:35:00,19854.725,19861.0,19855.15,19858.45
53,2023-11-28 13:40:00,19858.825,19864.9,19859.45,19861.9875
54,2023-11-28 13:45:00,19861.800000000003,19870.7,19863.3,19865.475
55,2023-11-28 13:50:00,19863.95,19865.95,19860.0,19862.9625
56,2023-11-28 13:55:00,19862.95,19863.8,19857.7,19860.575
57,2023-11-28 14:00:00,19860.4,19865.0,19857.55,19860.925
58,2023-11-28 14:05:00,19860.575,19866.8,19860.7,19862.6375
59,2023-11-28 14:10:00,19861.525,19864.0,19858.5,19861.55
60,2023-11-28 14:15:00,19861.85,19880.85,19862.95,19871.55
61,2023-11-28 14:20:00,19871.2,19918.3,19876.0,19897.9375
62,2023-11-28 14:25:00,19898.725,19928.0,19912.4,19921.85
63,2023-11-28 14:30:00,19923.5,19945.9,19915.05,19932.9375
64,2023-11-28 14:35:00,19935.4,19949.0,19930.55,19939.6
65,2023-11-28 14:40:00,19939.425,19936.8,19923.45,19931.525
66,2023-11-28 14:45:00,19932.925,19933.1,19919.45,19925.875
67,2023-11-28 14:50:00,19925.475,19921.05,19905.2,19914.35
68,2023-11-28 14:55:00,19915.574999999997,19916.85,19907.85,19912.175
69,2023-11-28 15:00:00,19912.0,19917.35,19908.9,19913.537500000002
70,2023-11-28 15:05:00,19913.95,19936.1,19913.95,19924.85
71,2023-11-28 15:10:00,19924.675000000003,19940.0,19928.6,19935.1875
72,2023-11-28 15:15:00,19936.075,19940.35,19929.85,19936.375
73,2023-11-28 15:20:00,19937.65,19948.0,19937.2,19942.225
74,2023-11-28 15:25:00,19941.85,19955.0,19942.0,19949.25
