,DateTime,Open,High,Low,Close,Volume,6
,2023-07-05 13:15:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 13:30:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 13:45:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 14:00:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 14:15:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 14:30:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 14:45:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 15:00:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-05 15:15:00+05:30,20400.0,20400.0,20400.0,20400.0,0,80
,2023-07-06 10:30:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 10:45:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 11:00:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 11:15:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 11:30:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 11:45:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 12:00:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 12:15:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 12:30:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 12:45:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 13:00:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 13:15:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 13:30:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 13:45:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 14:00:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 14:15:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 14:30:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 14:45:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 15:00:00+05:30,20376.7,20376.7,20376.7,20376.7,0,40
,2023-07-06 15:15:00+05:30,20376.7,20389.45,20376.7,20389.45,40,80
,2023-07-07 09:15:00+05:30,20376.7,20376.7,20376.7,20376.7,0,0
,2023-07-11 14:45:00+05:30,20389.45,20389.45,20389.45,20389.45,0,40
,2023-07-11 15:00:00+05:30,20389.45,20389.45,20389.45,20389.45,0,40
,2023-07-11 15:15:00+05:30,20389.45,20389.45,20138.85,20138.85,80,120
,2023-07-12 09:15:00+05:30,20389.45,20389.45,20389.45,20389.45,0,0
,2023-07-12 09:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 09:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 10:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 10:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 10:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 10:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 11:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 11:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 11:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 11:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 12:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 12:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 12:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 12:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 13:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 13:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 13:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 13:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 14:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 14:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 14:30:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 14:45:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 15:00:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-12 15:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,80
,2023-07-13 09:15:00+05:30,20144.75,20144.75,20144.75,20144.75,0,0
,2023-07-17 11:00:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 11:15:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 11:30:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 11:45:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 12:00:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 12:15:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 12:30:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 12:45:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 13:00:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 13:15:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 13:30:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 13:45:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 14:00:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 14:15:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 14:30:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 14:45:00+05:30,20190.75,20190.75,20190.75,20190.75,0,40
,2023-07-17 15:00:00+05:30,20190.75,20461.15,20190.75,20461.15,40,80
,2023-07-17 15:15:00+05:30,20504.0,20504.0,20461.15,20481.05,80,120
,2023-07-18 11:15:00+05:30,20592.25,20600.0,20592.25,20600.0,40,160
,2023-07-18 11:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 11:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 12:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 12:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 12:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 12:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 13:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 13:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 13:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 13:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 14:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 14:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,160
,2023-07-18 14:30:00+05:30,20600.0,20600.0,20011.9,20447.85,120,280
,2023-07-18 14:45:00+05:30,20447.85,20447.85,20447.85,20447.85,0,280
,2023-07-18 15:00:00+05:30,20447.85,20447.85,20447.85,20447.85,0,280
,2023-07-18 15:15:00+05:30,20205.8,20205.8,20205.8,20205.8,40,240
,2023-07-19 09:15:00+05:30,20592.25,20592.25,20592.25,20592.25,0,0
,2023-07-19 10:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 10:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 10:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 10:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 11:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 11:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 11:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 11:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 12:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 12:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 12:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 12:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 13:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 13:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 13:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 13:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 14:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 14:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 14:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 14:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 15:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-19 15:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-20 13:15:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-20 13:30:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-20 13:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-20 14:00:00+05:30,20600.0,20600.0,20600.0,20600.0,0,240
,2023-07-20 14:15:00+05:30,20600.0,20699.95,20600.0,20699.95,400,240
,2023-07-20 14:30:00+05:30,20699.95,20699.95,20699.0,20699.0,40,520
,2023-07-20 14:45:00+05:30,20699.0,20699.0,20654.55,20654.55,40,560
,2023-07-20 15:00:00+05:30,20654.55,20654.55,20654.55,20654.55,0,560
,2023-07-20 15:15:00+05:30,20654.55,21299.3,20654.55,21299.3,40,600
,2023-07-21 10:15:00+05:30,20664.95,20664.95,20661.3,20661.3,40,600
,2023-07-21 10:30:00+05:30,20661.3,20661.3,20661.3,20661.3,0,600
,2023-07-21 10:45:00+05:30,20661.3,20661.3,20661.3,20661.3,0,600
,2023-07-21 11:00:00+05:30,20661.3,20661.3,20661.3,20661.3,0,600
,2023-07-21 11:15:00+05:30,20661.3,20830.7,20661.3,20830.7,200,600
,2023-07-21 11:30:00+05:30,20830.7,20830.7,20669.95,20669.95,0,760
,2023-07-21 11:45:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 12:00:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 12:15:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 12:30:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 12:45:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 13:00:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 13:15:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 13:30:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 13:45:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 14:00:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 14:15:00+05:30,20669.95,20669.95,20669.95,20669.95,0,760
,2023-07-21 14:30:00+05:30,20669.95,20740.1,20669.95,20736.0,240,880
,2023-07-21 14:45:00+05:30,20736.0,20736.0,20668.3,20668.3,160,880
,2023-07-21 15:00:00+05:30,20668.3,20668.3,20668.3,20668.3,0,880
,2023-07-21 15:15:00+05:30,20668.3,20668.3,20668.3,20668.3,0,880
,2023-07-24 09:30:00+05:30,20668.3,20668.3,20668.3,20668.3,0,880
,2023-07-24 09:45:00+05:30,20668.3,20668.3,20668.3,20668.3,40,920
,2023-07-24 10:00:00+05:30,20668.3,20668.3,20668.3,20668.3,0,920
,2023-07-24 10:15:00+05:30,20668.3,20668.3,20668.3,20668.3,0,920
,2023-07-24 10:30:00+05:30,20668.3,20668.3,20668.3,20668.3,0,920
,2023-07-24 10:45:00+05:30,20668.3,20750.0,20668.3,20750.0,40,960
,2023-07-24 11:00:00+05:30,20750.0,20750.0,20750.0,20750.0,0,960
,2023-07-24 11:15:00+05:30,20750.0,20750.0,20750.0,20750.0,0,960
,2023-07-24 11:30:00+05:30,20750.0,20899.95,20704.85,20899.95,80,960
,2023-07-24 11:45:00+05:30,20899.95,20899.95,20668.4,20668.4,40,960
,2023-07-24 12:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 12:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 12:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 12:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 13:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 13:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 13:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 13:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 14:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 14:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 14:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 14:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 15:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-24 15:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 09:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 09:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 09:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 10:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 10:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 10:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 10:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 11:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 11:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 11:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 11:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 12:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 12:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 12:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 12:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 13:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 13:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 13:30:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 13:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 14:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,960
,2023-07-25 14:15:00+05:30,20668.4,20668.4,20640.0,20668.4,120,1040
,2023-07-25 14:30:00+05:30,20668.4,20668.4,20668.4,20668.4,40,1120
,2023-07-25 14:45:00+05:30,20668.4,20668.4,20668.4,20668.4,40,1160
,2023-07-25 15:00:00+05:30,20668.4,20668.4,20668.4,20668.4,0,1160
,2023-07-25 15:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,1160
,2023-07-26 09:15:00+05:30,20668.4,20668.4,20668.4,20668.4,0,1200
,2023-07-26 09:30:00+05:30,20668.4,20668.45,20668.4,20668.4,80,1120
,2023-07-26 09:45:00+05:30,20668.4,20668.4,20668.4,20668.4,0,1120
,2023-07-26 10:00:00+05:30,20668.4,20700.0,20668.4,20700.0,40,1160
,2023-07-26 10:15:00+05:30,20700.0,20794.65,20700.0,20794.65,40,1160
,2023-07-26 10:30:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 10:45:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 11:00:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 11:15:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 11:30:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 11:45:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 12:00:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 12:15:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 12:30:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 12:45:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 13:00:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 13:15:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 13:30:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 13:45:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 14:00:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 14:15:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 14:30:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 14:45:00+05:30,20794.65,20794.65,20794.65,20794.65,0,1160
,2023-07-26 15:00:00+05:30,20794.65,20794.65,20673.35,20673.35,40,1120
,2023-07-26 15:15:00+05:30,20673.35,20677.9,20673.35,20677.9,40,1160
,2023-07-27 11:15:00+05:30,20679.0,20679.0,20679.0,20679.0,0,1120
,2023-07-27 11:30:00+05:30,20679.0,20679.0,20679.0,20679.0,0,1120
,2023-07-27 11:45:00+05:30,20679.0,20679.0,20650.0,20650.0,80,1120
,2023-07-27 12:00:00+05:30,20650.0,20650.0,20650.0,20650.0,0,1120
,2023-07-27 12:15:00+05:30,20650.0,20650.0,20648.8,20648.8,40,1160
,2023-07-27 12:30:00+05:30,20648.8,20648.8,20600.55,20600.55,40,1160
,2023-07-27 12:45:00+05:30,20600.55,20600.55,20600.55,20600.55,0,1160
,2023-07-27 13:00:00+05:30,20600.55,20600.55,20600.55,20600.55,0,1160
,2023-07-27 13:15:00+05:30,20600.55,20600.55,20600.55,20600.55,0,1160
,2023-07-27 13:30:00+05:30,20600.55,20601.35,20600.55,20601.35,40,1200
,2023-07-27 13:45:00+05:30,20601.35,20601.35,20601.35,20601.35,0,1200
,2023-07-27 14:00:00+05:30,20601.35,20601.35,20601.35,20601.35,0,1200
,2023-07-27 14:15:00+05:30,20601.35,20718.7,20600.55,20600.55,80,1160
,2023-07-27 14:30:00+05:30,20600.55,20600.55,20600.0,20600.0,40,1160
,2023-07-27 14:45:00+05:30,20600.0,20600.0,20600.0,20600.0,0,1160
,2023-07-27 15:00:00+05:30,20600.0,20600.0,20518.9,20518.9,40,1160
,2023-07-27 15:15:00+05:30,20518.9,20593.85,20518.9,20593.85,40,1200
,2023-07-28 09:30:00+05:30,20373.9,20584.05,20373.9,20373.9,800,1160
,2023-07-28 09:45:00+05:30,20373.9,20578.05,20373.9,20508.05,160,1960
,2023-07-28 10:00:00+05:30,20508.05,20508.05,20508.05,20508.05,0,1960
,2023-07-28 10:15:00+05:30,20508.05,20508.05,20508.05,20508.05,0,1960
,2023-07-28 10:30:00+05:30,20508.05,20508.05,20508.05,20508.05,0,1960
,2023-07-28 10:45:00+05:30,20508.05,20508.05,20508.05,20508.05,0,1960
,2023-07-28 11:00:00+05:30,20508.05,20508.05,20508.05,20508.05,0,1960
,2023-07-28 11:15:00+05:30,20508.05,20508.05,20373.75,20373.75,80,1960
,2023-07-28 11:30:00+05:30,20373.75,20373.75,20373.75,20373.75,0,1960
,2023-07-28 11:45:00+05:30,20373.75,20373.75,20373.75,20373.75,0,1960
,2023-07-28 12:00:00+05:30,20373.75,20373.75,20373.75,20373.75,0,1960
,2023-07-28 12:15:00+05:30,20373.75,20443.95,20373.75,20443.95,280,2000
,2023-07-28 12:30:00+05:30,20443.95,20447.3,20443.75,20447.3,800,1560
,2023-07-28 12:45:00+05:30,20447.3,20447.3,20447.3,20447.3,0,1560
,2023-07-28 13:00:00+05:30,20447.3,20447.3,20447.3,20447.3,0,1560
,2023-07-28 13:15:00+05:30,20447.3,20447.3,20447.3,20447.3,0,1560
,2023-07-28 13:30:00+05:30,20447.3,20484.15,20447.3,20484.15,80,1160
,2023-07-28 13:45:00+05:30,20484.15,20484.15,20484.15,20484.15,0,1160
,2023-07-28 14:00:00+05:30,20484.15,20484.15,20484.15,20484.15,0,1160
,2023-07-28 14:15:00+05:30,20484.15,20484.15,20484.15,20484.15,0,1160
,2023-07-28 14:30:00+05:30,20484.15,20484.15,20484.15,20484.15,0,1160
,2023-07-28 14:45:00+05:30,20484.15,20484.15,20484.15,20484.15,0,1160
,2023-07-28 15:00:00+05:30,20484.15,20484.15,20426.45,20426.45,40,1160
,2023-07-28 15:15:00+05:30,20426.45,20438.35,20426.45,20438.35,40,1160
,2023-07-31 09:15:00+05:30,20636.75,20636.75,20636.75,20636.75,0,1160
,2023-07-31 09:30:00+05:30,20636.75,20636.75,20636.75,20636.75,0,1160
,2023-07-31 09:45:00+05:30,20636.75,20636.75,20636.75,20636.75,0,1160
,2023-07-31 10:00:00+05:30,20636.75,20636.75,20636.75,20636.75,0,1160
,2023-07-31 10:15:00+05:30,20636.75,20636.75,20460.0,20460.0,40,1120
,2023-07-31 10:30:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 10:45:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 11:00:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 11:15:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 11:30:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 11:45:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 12:00:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 12:15:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 12:30:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 12:45:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 13:00:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 13:15:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 13:30:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 13:45:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 14:00:00+05:30,20460.0,20460.0,20460.0,20460.0,0,1120
,2023-07-31 14:15:00+05:30,20460.0,20460.0,20403.2,20403.2,40,1120
,2023-07-31 14:30:00+05:30,20403.2,20403.2,20403.2,20403.2,0,1120
,2023-07-31 14:45:00+05:30,20403.2,20403.2,20403.2,20403.2,0,1120
,2023-07-31 15:00:00+05:30,20403.2,20403.2,20403.2,20403.2,0,1120
,2023-07-31 15:15:00+05:30,20403.2,20528.3,20403.2,20527.55,80,1160
,2023-08-01 09:30:00+05:30,20506.7,20506.7,20506.7,20506.7,0,1200
,2023-08-01 09:45:00+05:30,20506.7,20506.7,20371.1,20371.1,80,1280
,2023-08-01 10:00:00+05:30,20371.1,20566.2,20371.1,20566.2,40,1280
,2023-08-01 10:15:00+05:30,20566.2,20566.2,20520.45,20520.45,40,1200
,2023-08-01 10:30:00+05:30,20520.45,20520.45,20520.45,20520.45,0,1200
,2023-08-01 10:45:00+05:30,20520.45,20520.45,20520.45,20520.45,0,1200
,2023-08-01 11:00:00+05:30,20520.45,20520.45,20477.0,20477.0,40,1240
,2023-08-01 11:15:00+05:30,20477.0,20477.0,20477.0,20477.0,0,1240
,2023-08-01 11:30:00+05:30,20477.0,20477.0,20470.0,20470.0,40,1280
,2023-08-01 11:45:00+05:30,20470.0,20470.0,20470.0,20470.0,0,1280
,2023-08-01 12:00:00+05:30,20470.0,20470.0,20470.0,20470.0,0,1280
,2023-08-01 12:15:00+05:30,20470.0,20470.0,20470.0,20470.0,0,1280
